time,wx,wy,wz
87.278,0.00,-0.00,-0.00
87.281,0.00,-0.00,-0.00
87.286,0.00,-0.00,-0.00
87.292,0.00,-0.00,0.00
87.297,0.00,-0.00,0.00
87.301,0.00,0.00,-0.00
87.306,0.00,-0.00,0.00
87.311,0.00,0.00,0.00
87.316,0.00,0.00,0.00
87.321,0.00,-0.00,0.00
87.339,0.00,0.00,0.00
87.339,0.00,0.00,0.00
87.340,0.00,-0.00,0.00
87.341,-0.00,-0.00,0.00
87.353,0.00,-0.00,0.00
87.354,0.00,-0.00,0.00
87.356,0.00,0.00,0.00
87.366,-0.00,0.00,0.00
87.366,-0.00,-0.00,0.00
87.371,-0.00,-0.00,0.00
87.377,-0.00,0.00,0.00
87.382,-0.00,0.00,0.00
87.386,-0.00,0.00,0.00
87.392,-0.00,0.00,0.00
87.397,-0.00,0.00,0.00
87.402,-0.00,-0.00,0.00
87.406,-0.00,0.00,0.00
87.412,-0.00,0.00,0.00
87.417,-0.00,0.01,0.00
87.422,-0.00,0.00,0.00
87.439,0.00,0.00,0.00
87.440,0.00,0.00,0.00
87.441,0.00,0.00,0.00
87.442,-0.00,-0.00,0.00
87.454,-0.00,-0.01,0.00
87.455,-0.00,-0.00,0.00
87.457,-0.00,0.00,0.00
87.466,-0.00,0.00,0.00
87.467,-0.00,0.00,0.01
87.471,-0.00,0.01,0.01
87.476,-0.00,0.01,0.00
87.481,-0.00,0.02,0.01
87.487,-0.00,0.01,0.00
87.491,-0.00,-0.00,0.00
87.497,-0.00,-0.00,-0.00
87.501,-0.00,-0.00,-0.01
87.506,-0.01,-0.01,-0.01
87.511,-0.01,-0.01,-0.00
87.516,-0.01,-0.00,-0.00
87.521,-0.01,-0.01,-0.00
87.527,-0.01,0.00,-0.00
87.538,-0.01,0.01,-0.00
87.539,-0.01,0.00,-0.00
87.543,-0.00,0.01,0.00
87.553,-0.00,0.01,0.00
87.554,-0.00,0.00,0.00
87.556,0.00,-0.00,0.00
87.565,0.00,-0.00,0.00
87.566,0.00,-0.00,0.00
87.571,0.00,-0.00,0.00
87.576,0.00,-0.00,0.00
87.581,0.00,-0.00,0.00
87.586,0.00,-0.00,0.00
87.591,0.00,-0.00,0.00
87.596,0.00,-0.00,0.00
87.601,0.00,-0.00,0.00
87.606,-0.00,-0.00,-0.00
87.611,-0.00,-0.00,-0.00
87.616,0.00,-0.00,-0.00
87.621,0.00,-0.00,-0.00
87.626,-0.00,-0.00,-0.01
87.638,-0.00,-0.00,-0.00
87.639,-0.00,-0.00,-0.00
87.642,-0.00,-0.00,-0.00
87.652,-0.00,-0.01,-0.00
87.653,-0.00,-0.00,-0.00
87.656,-0.00,-0.00,0.00
87.664,-0.00,-0.00,0.00
87.667,-0.00,0.01,0.00
87.671,0.00,0.00,0.00
87.676,0.00,0.00,0.00
87.681,0.00,0.00,0.00
87.686,0.01,0.00,0.00
87.691,0.01,0.00,0.01
87.696,0.01,0.00,0.00
87.702,0.01,0.00,0.00
87.706,0.01,0.00,0.00
87.712,0.00,-0.00,0.00
87.717,0.00,0.00,0.00
87.722,0.00,0.01,0.00
87.727,0.00,0.01,0.00
87.739,0.01,-0.00,0.00
87.739,0.01,-0.00,0.00
87.742,0.00,-0.00,0.00
87.754,0.00,-0.00,-0.00
87.755,0.00,-0.00,-0.00
87.756,0.00,-0.00,-0.00
87.765,-0.00,-0.00,-0.00
87.766,-0.00,-0.00,0.00
87.771,-0.00,-0.00,-0.00
87.778,-0.00,0.00,-0.00
87.781,-0.00,0.00,-0.00
87.786,-0.00,0.00,-0.00
87.791,-0.00,0.00,-0.00
87.797,-0.00,0.00,0.00
87.801,-0.00,0.00,0.00
87.806,-0.00,0.00,0.00
87.812,-0.00,0.00,0.00
87.817,0.00,-0.00,0.00
87.822,-0.00,-0.00,0.00
87.827,-0.00,0.00,0.00
87.833,0.00,-0.00,-0.00
87.837,-0.00,-0.00,-0.00
87.842,-0.00,0.00,0.00
87.856,-0.00,0.00,0.00
87.857,-0.00,-0.00,-0.00
87.857,-0.00,-0.00,0.00
87.868,-0.00,-0.00,0.00
87.868,-0.00,-0.00,-0.00
87.871,-0.00,0.00,-0.00
87.876,-0.00,0.00,-0.00
87.881,-0.00,0.00,-0.00
87.887,-0.00,-0.00,0.00
87.891,0.00,-0.00,-0.00
87.897,0.00,-0.00,-0.00
87.902,-0.00,-0.00,-0.00
87.906,-0.00,-0.00,-0.00
87.912,-0.00,-0.00,-0.00
87.916,0.00,-0.00,-0.01
87.922,-0.00,-0.00,-0.00
87.928,-0.00,-0.00,0.00
87.932,-0.00,-0.00,-0.00
87.937,0.00,-0.00,-0.00
87.942,-0.00,0.00,-0.00
87.956,-0.00,0.00,-0.00
87.957,-0.00,0.00,0.00
87.957,0.00,0.00,0.00
87.973,-0.00,-0.00,0.00
87.974,-0.00,0.00,-0.00
87.974,0.00,0.00,0.00
87.977,0.00,0.00,0.00
87.990,-0.00,0.00,0.00
87.991,-0.00,0.00,0.00
87.991,0.00,0.00,-0.00
88.009,0.00,-0.00,-0.00
88.010,0.00,0.00,-0.00
88.010,0.00,-0.00,-0.00
88.029,0.00,-0.00,-0.00
88.030,0.00,-0.00,0.00
88.030,0.00,-0.00,0.00
88.031,0.00,-0.00,0.00
88.032,0.00,-0.00,-0.00
88.037,0.00,-0.00,-0.00
88.042,0.00,-0.00,-0.00
88.056,0.01,0.00,0.00
88.056,0.01,0.00,-0.00
88.057,0.01,0.00,0.00
88.063,0.01,-0.00,-0.00
88.068,0.01,0.00,-0.00
88.072,0.01,0.00,-0.00
88.077,0.00,0.01,-0.00
88.084,0.01,0.00,-0.00
88.087,0.01,-0.00,-0.00
88.092,0.00,-0.00,-0.00
88.098,0.00,-0.00,-0.00
88.102,0.00,-0.00,0.00
88.107,0.00,-0.00,0.00
88.113,0.00,-0.00,0.00
88.117,-0.00,-0.00,0.00
88.122,-0.00,0.00,0.00
88.126,-0.00,0.00,0.00
88.132,-0.00,0.01,0.00
88.137,-0.00,0.01,0.00
88.142,-0.00,0.00,0.00
88.157,-0.00,-0.00,0.00
88.158,-0.00,-0.00,0.00
88.159,-0.00,-0.01,0.00
88.173,-0.00,-0.00,0.00
88.174,-0.00,-0.01,0.00
88.174,-0.01,-0.00,-0.00
88.177,-0.01,-0.00,-0.00
88.184,-0.01,0.00,-0.00
88.187,-0.01,0.00,-0.01
88.191,-0.00,0.00,-0.00
88.197,-0.00,0.01,-0.00
88.202,-0.00,-0.00,-0.00
88.207,-0.00,-0.00,-0.00
88.213,0.00,-0.00,-0.00
88.217,-0.00,-0.00,-0.00
88.222,0.00,-0.01,-0.00
88.227,-0.00,-0.01,-0.00
88.232,-0.00,-0.01,-0.00
88.237,0.00,-0.01,-0.00
88.242,0.00,-0.00,0.00
88.256,-0.00,-0.00,-0.00
88.257,0.00,0.00,-0.00
88.257,0.00,-0.00,-0.00
88.273,-0.00,-0.00,-0.00
88.274,0.00,0.00,-0.00
88.274,0.00,0.00,0.00
88.277,0.00,0.00,-0.00
88.285,0.00,-0.00,-0.00
88.287,-0.00,-0.00,0.00
88.292,-0.00,-0.00,0.00
88.297,0.00,-0.00,-0.00
88.302,0.00,-0.00,-0.00
88.307,0.00,-0.00,0.00
88.313,0.00,-0.00,0.00
88.318,0.00,0.00,0.00
88.323,0.00,0.00,0.00
88.327,0.00,0.00,0.00
88.333,0.00,0.00,0.00
88.337,0.00,0.00,0.00
88.342,0.00,0.00,0.00
88.357,0.00,0.00,0.00
88.358,0.00,-0.00,0.00
88.359,0.00,-0.00,0.00
88.373,0.00,-0.00,0.00
88.374,0.00,-0.00,-0.00
88.374,-0.00,-0.00,0.00
88.384,-0.00,-0.00,0.00
88.385,0.00,-0.00,-0.00
88.387,-0.00,-0.00,-0.00
88.392,-0.00,-0.00,0.00
88.400,-0.00,-0.00,0.00
88.402,0.00,-0.00,-0.00
88.407,-0.00,-0.01,-0.00
88.415,0.00,-0.00,-0.00
88.418,-0.00,-0.00,-0.00
88.422,-0.00,-0.00,-0.00
88.427,-0.00,-0.00,-0.00
88.433,-0.00,-0.00,-0.00
88.438,-0.00,0.00,-0.00
88.442,-0.00,0.00,-0.00
88.457,-0.00,0.00,-0.00
88.458,-0.00,0.00,-0.00
88.458,-0.00,-0.00,-0.00
88.474,-0.00,0.00,-0.00
88.475,-0.00,0.00,0.00
88.476,-0.00,-0.00,-0.00
88.477,-0.00,-0.00,-0.00
88.486,0.00,0.00,-0.00
88.487,-0.00,0.00,0.00
88.492,0.00,-0.00,0.00
88.497,-0.00,-0.00,-0.00
88.502,-0.00,-0.00,0.00
88.507,-0.00,0.00,0.00
88.512,-0.00,0.00,0.00
88.517,-0.00,0.00,0.00
88.522,-0.00,0.00,0.00
88.527,0.00,-0.00,0.00
88.536,-0.00,0.00,0.00
88.537,0.00,-0.00,0.00
88.542,-0.00,-0.00,-0.00
88.548,0.00,-0.00,-0.00
88.553,-0.00,-0.00,-0.00
88.557,0.00,-0.00,0.00
88.563,0.00,0.00,0.00
88.567,0.00,-0.00,0.00
88.572,-0.00,-0.01,0.00
88.577,0.00,-0.00,0.00
88.583,0.00,-0.00,0.00
88.587,-0.00,-0.00,-0.00
88.593,-0.00,-0.00,0.00
88.598,0.00,-0.00,0.00
88.603,0.00,0.00,0.00
88.608,0.00,0.00,0.00
88.613,0.00,0.00,0.00
88.617,0.00,0.00,0.00
88.622,0.00,-0.00,-0.00
88.628,0.00,-0.00,0.00
88.642,0.00,-0.00,0.00
88.643,-0.00,-0.00,0.00
88.644,0.00,-0.00,-0.00
88.657,0.00,-0.00,0.00
88.658,0.00,-0.00,0.00
88.659,0.00,-0.00,0.00
88.662,0.00,0.00,0.00
88.667,0.00,-0.00,0.00
88.672,0.00,0.00,0.00
88.676,0.00,-0.00,0.00
88.682,0.00,0.00,0.00
88.687,0.00,0.00,0.00
88.692,0.00,0.00,0.00
88.698,0.00,0.00,0.00
88.703,-0.00,-0.00,0.00
88.708,0.00,-0.00,-0.00
88.714,0.00,0.00,0.00
88.717,0.00,-0.00,-0.00
88.722,-0.00,-0.00,0.00
88.727,-0.00,-0.00,0.00
88.733,-0.00,-0.00,-0.00
88.737,-0.00,-0.00,-0.00
88.743,-0.00,-0.00,0.00
88.758,-0.00,-0.00,0.00
88.759,-0.00,0.00,0.00
88.759,-0.00,-0.00,0.00
88.763,-0.00,0.00,0.00
88.774,-0.00,0.00,-0.00
88.775,-0.00,0.00,-0.00
88.778,-0.00,-0.00,0.00
88.784,-0.00,-0.00,0.00
88.787,-0.00,-0.00,-0.00
88.792,0.00,-0.00,-0.00
88.798,-0.00,-0.00,-0.00
88.802,0.00,-0.00,-0.00
88.807,-0.00,-0.00,0.00
88.812,-0.00,0.00,-0.00
88.817,-0.00,0.00,0.00
88.822,-0.00,0.00,0.00
88.826,-0.00,0.00,0.00
88.836,0.00,0.00,0.00
88.837,-0.00,0.00,0.00
88.843,-0.00,-0.00,-0.00
88.847,-0.00,-0.01,0.00
88.852,-0.01,-0.00,0.00
88.857,-0.01,-0.00,-0.00
88.862,-0.00,-0.01,-0.00
88.868,-0.01,-0.00,0.00
88.873,-0.01,-0.00,-0.00
88.877,-0.01,0.00,-0.00
88.882,-0.00,0.00,-0.00
88.887,-0.00,0.01,0.00
88.892,-0.00,0.00,0.00
88.898,0.00,0.00,0.00
88.902,0.00,0.00,0.00
88.907,0.00,0.00,0.00
88.912,0.00,-0.00,0.00
88.918,0.00,-0.00,-0.00
88.923,0.00,-0.00,-0.00
88.928,0.00,-0.00,0.00
88.941,-0.00,-0.00,-0.00
88.942,-0.00,0.00,-0.00
88.943,-0.00,0.00,-0.00
88.957,-0.00,-0.00,-0.00
88.958,-0.00,-0.00,-0.00
88.958,-0.00,-0.00,-0.00
88.968,-0.00,-0.00,-0.00
88.968,-0.00,-0.00,-0.00
88.972,-0.00,-0.00,0.00
88.977,-0.00,-0.00,0.00
88.982,-0.00,-0.00,-0.00
88.987,-0.00,-0.00,-0.00
88.992,-0.00,-0.00,-0.00
88.998,-0.00,-0.00,0.00
89.002,0.00,0.00,-0.00
89.007,0.00,0.00,0.00
89.012,0.00,-0.00,0.00
89.017,0.00,0.00,0.00
89.023,0.00,-0.00,0.00
89.028,0.00,0.00,0.00
89.041,0.00,0.00,0.00
89.042,0.00,0.00,0.00
89.042,0.00,0.01,0.00
89.058,0.00,0.00,0.00
89.059,0.00,0.00,0.00
89.059,0.00,0.00,0.00
89.063,0.00,0.00,0.00
89.069,0.00,-0.00,0.00
89.072,0.00,-0.00,0.00
89.078,0.00,-0.00,-0.00
89.083,0.00,-0.00,-0.00
89.088,0.00,-0.00,-0.00
89.093,0.00,-0.00,-0.00
89.098,0.00,-0.00,-0.00
89.103,0.00,-0.00,-0.00
89.108,0.00,-0.00,-0.00
89.114,0.00,-0.00,-0.00
89.118,0.00,-0.00,-0.00
89.123,-0.00,-0.00,-0.00
89.128,-0.00,0.00,-0.00
89.134,-0.00,0.00,-0.00
89.138,0.00,0.00,0.00
89.143,-0.00,0.00,-0.00
89.160,-0.00,-0.00,0.00
89.161,-0.00,0.00,-0.00
89.161,-0.00,0.00,-0.00
89.162,-0.00,-0.00,0.00
89.177,-0.00,-0.00,-0.00
89.178,-0.00,-0.00,0.00
89.178,-0.00,-0.00,0.00
89.188,-0.00,-0.00,-0.00
89.188,-0.00,-0.00,-0.00
89.192,-0.00,0.00,0.00
89.200,-0.00,0.00,0.00
89.202,-0.00,0.00,0.00
89.207,-0.00,0.00,0.00
89.212,0.00,-0.00,0.00
89.217,-0.00,0.00,-0.00
89.222,-0.00,0.00,0.00
89.227,-0.00,-0.00,0.00
89.241,-0.00,-0.00,0.00
89.242,-0.00,-0.00,0.00
89.243,0.00,-0.00,-0.00
89.258,0.00,-0.00,0.00
89.258,0.00,-0.00,0.00
89.259,-0.00,-0.00,0.00
89.263,0.00,-0.00,-0.00
89.273,-0.00,-0.00,-0.00
89.274,0.00,-0.00,0.00
89.278,-0.00,-0.00,-0.00
89.285,-0.00,-0.00,0.00
89.288,0.00,-0.00,0.00
89.292,-0.00,-0.00,0.00
89.298,-0.00,-0.00,0.00
89.303,-0.00,0.00,0.00
89.308,-0.00,0.00,0.00
89.313,-0.00,0.00,0.00
89.317,-0.00,-0.00,0.00
89.323,-0.00,0.00,0.00
89.328,-0.00,0.00,0.00
89.339,0.00,-0.00,0.00
89.340,0.00,-0.00,0.00
89.343,-0.00,0.00,0.00
89.350,0.00,-0.00,-0.00
89.353,0.00,-0.00,-0.00
89.358,0.00,-0.00,0.00
89.363,0.00,-0.00,0.00
89.369,0.00,-0.00,0.00
89.372,0.00,-0.00,0.00
89.377,0.00,-0.00,0.00
89.383,0.00,-0.00,-0.00
89.388,0.00,0.00,-0.00
89.393,0.01,0.00,0.00
89.398,0.01,-0.00,0.00
89.403,0.00,-0.00,0.00
89.408,0.00,0.00,0.00
89.413,0.00,0.00,0.00
89.418,-0.00,0.00,-0.00
89.423,0.00,0.00,-0.00
89.428,0.00,0.00,-0.00
89.443,0.00,0.00,-0.00
89.444,0.00,0.00,0.00
89.444,0.00,0.00,0.00
89.457,-0.00,0.00,-0.00
89.458,0.00,-0.00,-0.00
89.459,-0.00,-0.00,0.00
89.462,-0.00,-0.00,-0.00
89.467,-0.00,-0.00,0.00
89.473,-0.00,0.00,0.00
89.477,-0.00,-0.00,-0.00
89.482,-0.00,-0.00,0.00
89.488,-0.00,-0.00,0.00
89.493,-0.00,0.00,-0.00
89.498,-0.00,0.00,-0.00
89.504,-0.00,0.00,-0.00
89.509,-0.00,-0.00,-0.00
89.513,0.00,-0.00,0.00
89.518,0.00,-0.00,0.00
89.523,0.00,-0.00,0.00
89.528,0.00,-0.00,0.00
89.542,-0.00,-0.01,0.00
89.543,-0.00,-0.00,0.00
89.545,-0.00,0.00,0.00
89.548,-0.00,-0.00,0.00
89.557,-0.00,0.01,0.00
89.558,-0.00,0.01,0.00
89.563,-0.00,0.00,0.00
89.569,-0.00,0.00,-0.00
89.573,-0.00,-0.00,-0.00
89.578,-0.00,-0.00,-0.00
89.583,-0.01,-0.01,0.00
89.588,-0.01,-0.01,0.00
89.593,-0.01,-0.01,0.00
89.599,-0.01,-0.00,0.00
89.603,-0.01,-0.00,-0.00
89.608,-0.00,0.00,0.00
89.613,-0.00,0.00,0.00
89.618,-0.00,0.00,-0.00
89.623,-0.00,0.00,0.00
89.628,0.00,0.00,0.00
89.643,0.00,0.00,0.00
89.644,0.01,0.00,0.00
89.645,0.01,0.00,0.00
89.649,0.00,0.00,0.00
89.664,0.00,-0.00,-0.00
89.665,0.00,-0.00,-0.00
89.666,0.00,-0.00,-0.00
89.669,0.00,0.00,-0.00
89.673,-0.00,0.00,-0.00
89.678,-0.00,0.00,-0.00
89.685,-0.00,-0.00,-0.00
89.688,-0.00,0.00,-0.00
89.693,-0.00,-0.00,-0.00
89.698,-0.00,-0.00,-0.00
89.703,-0.00,-0.00,-0.00
89.707,-0.00,-0.00,-0.00
89.712,-0.00,-0.00,0.00
89.718,-0.00,-0.00,0.00
89.722,-0.00,-0.00,-0.00
89.727,0.00,-0.00,-0.00
89.739,-0.00,-0.00,0.00
89.739,-0.00,0.00,0.00
89.743,0.00,0.01,0.00
89.747,0.00,0.00,0.00
89.753,0.00,0.00,0.00
89.758,0.00,0.01,0.00
89.763,0.00,0.01,0.00
89.768,0.00,0.01,0.00
89.773,0.00,0.00,0.00
89.778,0.00,0.01,0.00
89.784,-0.00,0.00,-0.00
89.788,0.00,0.00,-0.00
89.793,0.00,0.00,-0.00
89.798,-0.00,-0.00,0.00
89.803,-0.00,-0.00,-0.00
89.808,0.00,0.00,-0.00
89.813,-0.00,-0.00,0.00
89.819,0.00,-0.00,0.00
89.824,0.00,-0.00,-0.00
89.828,0.00,-0.00,0.00
89.845,0.00,-0.00,0.00
89.846,0.00,-0.00,-0.00
89.846,0.00,0.00,0.00
89.849,0.00,-0.00,0.00
89.860,0.00,0.00,0.00
89.861,0.00,0.00,0.00
89.863,-0.00,0.00,0.00
89.871,-0.00,0.00,0.00
89.873,-0.00,0.00,-0.00
89.878,-0.00,0.00,-0.00
89.884,-0.00,-0.00,0.00
89.889,-0.00,-0.00,0.00
89.894,-0.00,-0.00,-0.00
89.898,-0.00,-0.00,-0.00
89.903,-0.00,-0.00,-0.00
89.908,-0.00,-0.00,-0.00
89.913,0.00,-0.00,-0.00
89.918,-0.00,-0.00,-0.00
89.923,-0.00,-0.00,-0.00
89.928,0.00,-0.00,-0.00
89.939,0.00,-0.00,0.00
89.939,0.00,-0.00,0.00
89.943,-0.00,-0.00,0.00
89.947,-0.00,-0.00,-0.00
89.953,0.00,-0.00,-0.00
89.958,-0.00,-0.00,0.00
89.963,0.00,-0.00,0.00
89.968,0.00,-0.00,0.00
89.973,0.00,-0.00,-0.00
89.978,-0.00,-0.00,0.00
89.984,-0.00,0.00,0.00
89.988,0.00,0.00,-0.00
89.993,0.00,-0.00,0.00
89.998,0.00,-0.00,0.00
90.003,0.00,-0.00,0.00
90.008,0.00,0.00,0.00
90.013,0.00,0.00,0.00
90.018,0.00,-0.00,0.00
90.024,0.00,0.00,0.00
90.028,0.00,0.00,0.00
90.045,0.00,0.00,0.00
90.046,-0.00,0.00,0.00
90.046,-0.00,0.00,0.00
90.049,-0.00,0.00,0.00
90.058,-0.00,0.00,0.00
90.059,-0.00,0.00,0.00
90.063,-0.00,-0.00,-0.00
90.069,0.00,-0.00,0.00
90.073,0.00,-0.00,0.00
90.078,0.00,0.00,-0.00
90.084,0.00,0.00,-0.00
90.088,0.00,-0.00,-0.00
90.093,0.00,-0.00,-0.00
90.097,-0.00,0.00,-0.00
90.103,0.00,-0.00,0.00
90.108,-0.00,-0.00,0.00
90.113,-0.00,0.00,-0.00
90.118,-0.00,0.00,-0.00
90.124,-0.00,-0.00,0.00
90.128,-0.00,-0.00,-0.00
90.134,0.00,-0.00,-0.00
90.146,-0.00,-0.00,0.00
90.147,-0.00,-0.00,-0.00
90.149,0.00,0.00,-0.00
90.162,0.00,0.00,0.00
90.163,0.00,-0.00,-0.00
90.163,-0.00,-0.00,0.00
90.180,-0.00,-0.00,-0.00
90.180,0.00,0.00,-0.00
90.181,-0.00,-0.00,0.00
90.199,-0.00,-0.00,-0.00
90.200,0.00,-0.00,0.00
90.201,-0.00,-0.00,0.00
90.201,0.00,0.00,0.00
90.204,-0.00,-0.00,-0.00
90.209,0.00,-0.00,0.00
90.214,-0.00,-0.00,-0.00
90.221,-0.00,0.00,-0.00
90.223,-0.00,0.00,-0.00
90.229,0.00,0.00,-0.00
90.245,0.00,0.00,-0.00
90.246,-0.00,0.00,-0.00
90.246,-0.00,0.00,-0.00
90.248,-0.00,-0.00,-0.00
90.257,-0.00,-0.00,0.00
90.258,-0.00,0.00,0.00
90.264,0.00,-0.00,0.00
90.269,-0.00,-0.00,0.00
90.274,-0.00,0.00,0.00
90.278,0.00,0.00,-0.00
90.285,0.00,0.00,0.00
90.288,-0.00,-0.00,0.00
90.293,-0.00,-0.00,-0.00
90.298,-0.00,-0.00,0.00
90.304,-0.00,-0.00,-0.00
90.308,0.00,0.00,-0.00
90.313,0.00,0.00,-0.00
90.318,0.00,-0.00,0.00
90.324,-0.00,-0.00,0.00
90.328,0.00,-0.00,-0.00
90.345,0.00,-0.01,0.00
90.345,0.00,-0.00,0.00
90.346,-0.00,-0.00,0.00
90.349,-0.00,-0.00,0.00
90.360,-0.00,-0.00,0.00
90.361,-0.00,0.00,0.00
90.364,-0.00,0.01,0.00
90.374,-0.00,0.00,0.00
90.375,-0.00,0.00,0.00
90.379,-0.00,0.00,0.00
90.384,-0.00,0.00,0.00
90.388,-0.00,-0.00,0.00
90.393,-0.01,-0.01,-0.00
90.398,-0.01,-0.01,-0.00
90.403,-0.01,-0.01,0.00
90.408,-0.01,-0.00,-0.00
90.413,-0.01,-0.00,-0.00
90.418,-0.01,0.00,-0.00
90.424,-0.01,0.00,-0.00
90.428,-0.00,0.00,-0.00
90.435,-0.00,0.00,-0.00
90.439,-0.00,0.00,-0.00
90.444,-0.00,0.00,-0.00
90.448,-0.00,0.00,-0.00
90.461,0.00,-0.00,-0.00
90.462,-0.00,-0.00,0.00
90.464,-0.00,-0.00,-0.00
90.476,0.00,-0.00,-0.00
90.477,-0.00,-0.00,-0.00
90.479,0.00,0.00,-0.00
90.483,-0.00,-0.00,-0.00
90.488,-0.00,-0.00,-0.00
90.493,-0.00,-0.00,0.00
90.498,0.00,0.00,0.00
90.503,0.00,-0.00,-0.00
90.509,-0.00,-0.00,-0.00
90.513,-0.00,0.00,0.00
90.518,-0.00,-0.00,-0.00
90.523,-0.00,-0.01,-0.00
90.528,-0.00,-0.00,-0.00
90.535,-0.00,-0.00,-0.00
90.538,-0.00,-0.00,0.00
90.544,-0.00,-0.00,-0.00
90.549,-0.00,0.00,0.00
90.562,-0.00,0.00,0.00
90.563,-0.00,0.00,-0.00
90.565,-0.00,0.00,-0.00
90.577,-0.00,0.00,0.00
90.578,-0.00,0.00,0.00
90.579,0.00,0.01,0.00
90.584,0.00,0.01,0.00
90.589,0.00,0.00,0.00
90.594,0.00,0.00,0.00
90.598,0.00,0.00,0.00
90.604,0.00,0.00,0.00
90.608,0.00,-0.00,0.00
90.613,0.00,-0.00,-0.00
90.619,0.00,0.00,-0.00
90.624,0.01,-0.00,0.00
90.628,0.00,-0.00,0.00
90.634,0.00,0.00,-0.00
90.641,0.00,-0.00,-0.00
90.644,0.00,-0.00,0.00
90.649,0.00,-0.00,0.00
90.657,0.00,-0.00,-0.00
90.659,0.00,-0.00,-0.00
90.663,-0.00,-0.00,-0.00
90.669,-0.00,-0.00,-0.00
90.674,-0.00,0.00,0.00
90.678,-0.00,0.00,-0.00
90.683,-0.00,0.00,-0.00
90.689,-0.00,0.00,0.00
90.694,-0.00,-0.00,0.00
90.698,-0.00,-0.00,0.00
90.704,-0.00,-0.00,0.00
90.709,-0.00,-0.00,0.00
90.714,-0.00,-0.00,0.00
90.718,-0.00,-0.00,0.00
90.724,-0.00,-0.00,0.00
90.729,-0.00,0.00,0.00
90.733,0.00,0.00,0.00
90.749,-0.00,0.00,0.00
90.750,-0.00,0.00,0.00
90.761,0.00,0.00,0.00
90.762,-0.00,-0.00,0.00
90.763,0.00,0.00,0.00
90.764,-0.00,0.00,-0.00
90.774,-0.00,-0.00,0.00
90.774,-0.00,-0.00,-0.00
90.778,-0.00,-0.00,-0.00
90.783,-0.00,-0.00,0.00
90.788,-0.00,-0.00,0.00
90.793,-0.00,-0.00,-0.00
90.798,-0.00,-0.00,-0.00
90.804,0.00,-0.00,-0.00
90.808,-0.00,-0.00,0.00
90.813,-0.00,0.00,0.00
90.819,0.00,0.00,0.00
90.824,-0.00,0.00,0.00
90.829,-0.00,0.00,0.00
90.834,0.00,0.00,0.00
90.839,0.00,0.00,-0.00
90.844,0.00,0.00,0.00
90.849,0.00,0.00,0.00
90.863,0.00,0.00,0.00
90.864,0.00,0.00,0.00
90.864,-0.00,0.00,0.00
90.879,-0.00,0.00,0.00
90.880,-0.00,0.00,0.00
90.880,-0.00,0.00,0.00
90.884,-0.00,-0.00,0.00
90.889,-0.00,0.00,0.00
90.894,-0.00,-0.00,0.00
90.898,-0.00,-0.00,0.00
90.904,-0.00,-0.00,0.00
90.909,-0.00,-0.00,0.00
90.914,-0.00,-0.00,-0.00
90.920,-0.00,-0.00,-0.00
90.923,-0.00,-0.00,-0.00
90.928,-0.00,-0.00,-0.00
90.934,-0.00,-0.00,-0.00
90.939,-0.00,-0.00,-0.00
90.944,-0.00,-0.00,-0.00
90.949,-0.00,0.00,0.00
90.964,0.00,0.01,0.00
90.964,0.00,0.00,0.00
90.965,-0.00,0.00,0.00
90.979,-0.00,0.01,0.00
90.980,-0.00,0.01,0.00
90.981,-0.00,0.01,0.00
90.984,-0.00,0.01,0.00
90.990,0.00,0.01,0.00
90.994,0.00,0.01,0.00
90.999,-0.00,0.01,0.00
91.004,-0.00,0.01,0.00
91.008,0.00,0.01,0.00
91.014,-0.00,0.00,0.00
91.019,0.00,0.00,0.00
91.023,0.00,-0.00,0.00
91.028,0.00,0.00,0.00
91.034,-0.00,-0.00,0.00
91.039,-0.00,-0.00,0.00
91.044,0.00,-0.00,0.00
91.049,0.00,-0.00,0.00
91.064,0.00,-0.01,0.00
91.065,0.00,-0.01,0.00
91.066,0.00,-0.00,0.00
91.083,0.00,-0.01,-0.00
91.085,0.00,-0.01,-0.00
91.085,0.00,-0.00,0.00
91.085,0.00,-0.00,0.00
91.089,0.00,-0.00,0.00
91.094,-0.00,-0.00,0.00
91.099,0.00,0.00,0.00
91.104,0.00,0.00,-0.00
91.109,0.01,0.00,0.00
91.114,0.00,-0.00,0.00
91.119,0.00,-0.00,0.00
91.125,0.00,-0.00,0.00
91.129,0.00,-0.01,0.00
91.134,-0.00,-0.01,0.00
91.144,-0.00,-0.00,0.00
91.144,-0.00,-0.00,0.00
91.149,-0.00,0.00,0.00
91.158,-0.00,0.00,0.00
91.159,-0.00,0.00,0.00
91.164,-0.00,-0.00,0.00
91.170,-0.00,-0.00,0.00
91.174,-0.00,-0.00,0.00
91.179,-0.00,-0.01,0.00
91.184,-0.00,-0.01,0.00
91.189,-0.01,-0.00,0.00
91.194,-0.01,-0.00,0.00
91.199,-0.01,-0.00,0.00
91.205,-0.01,0.00,0.00
91.209,-0.01,0.00,0.00
91.215,-0.00,0.01,-0.00
91.220,-0.00,0.01,0.00
91.224,-0.00,0.01,0.00
91.229,-0.00,0.01,0.00
91.235,-0.00,0.00,0.00
91.239,0.00,0.00,0.00
91.244,0.00,-0.00,0.00
91.249,0.00,-0.00,0.00
91.264,0.00,-0.01,0.00
91.265,-0.00,-0.00,-0.00
